hill climber, 317.6966966966967, 325.0450450450451, 303.6966966966967, 278.6966966966967, 290.0450450450451, 251.6966966966967, 338.34834834834834, 331.8048048048048, 258.6966966966967, 255.7057057057057, 341.37537537537537, 317.02702702702703, 313.0, 323.7237237237237, 306.7237237237237, 242.34834834834834, 298.0, 316.6966966966967, 238.37537537537537, 270.34834834834834, 242.6966966966967, 297.34834834834834, 324.02702702702703, 279.77777777777777, 311.34834834834834, 241.77777777777777, 248.34834834834834, 256.47447447447445, 265.07207207207205, 293.6966966966967, 248.6966966966967, 303.34834834834834, 288.0450450450451, 230.4024024024024, 243.6966966966967, 273.0, 335.37537537537537, 263.0, 190.0
hill climber extended, 308.74174174174175, 272.74174174174175, 331.34834834834834, 274.6966966966967, 308.0810810810811, 328.34834834834834, 355.0450450450451, 242.74174174174175, 216.04504504504504, 301.02702702702703, 342.0450450450451, 288.7147147147147, 243.02702702702703, 276.34834834834834, 323.6966966966967, 289.83183183183183, 276.6966966966967, 295.07207207207205, 316.37537537537537, 340.3933933933934, 301.6966966966967, 360.6966966966967, 221.17117117117118, 302.0990990990991, 267.0, 250.02702702702703, 297.0450450450451, 309.0450450450451, 310.5195195195195, 310.02702702702703, 294.05405405405406, 257.02702702702703, 264.0990990990991, 269.3933933933934, 273.4384384384384, 284.47447447447445, 335.1081081081081, 225.018018018018, 238.34834834834834
simulated annealing, 338.7687687687688, 326.8138138138138, 332.8498498498499, 296.8498498498499, 325.5285285285285, 348.4384384384384, 302.8858858858859, 341.8948948948949, 293.85885885885887, 338.4114114114114, 316.8138138138138, 309.78678678678676, 294.5015015015015, 302.8048048048048, 338.7237237237237, 321.5645645645646, 327.14414414414415, 319.8048048048048, 305.1081081081081, 341.0810810810811, 342.42942942942943, 342.75975975975973, 336.7237237237237, 311.4474474474475, 345.4924924924925, 311.14414414414415, 281.4384384384384, 315.82282282282284, 295.55555555555554, 281.0990990990991, 329.54654654654655, 338.75075075075074, 333.8138138138138, 280.4024024024024, 321.4114114114114, 317.2522522522523, 317.1171171171171, 305.74174174174175, 323.4834834834835
